CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000004911,4911,MIT SUPER COL NAVIDAD,AV PRIVADA MIRADOR NORTE,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,MIRADOR NORTE,TRADICIONAL,306,ANIBAL PUELLO,ANIBAL PUELLO,RAMON CUELLO HN,RAMON CUELLO HN,18.44993,-69.9615,306 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007649,Ultima Aprobada,Elegible,18.45001149,-69.96132978,18.45001149-69.96132978,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,2.0,Día 2,19.0,0.0,TITULAR,9000004911,,2.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000006989,6989,COLMADO Y DISTRIBUIDORA MONTERO,C BOLIVAR DIAZ,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,QUISQUEYA,TRADICIONAL,319,WANNER DE JESUS CASTILLO VICENTE,WANNER DE JESUS CASTILLO VICENTE,RAMON CUELLO HN,RAMON CUELLO HN,18.4663906097412,-69.9468765258789,319 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007837,Ultima Aprobada,Elegible,18.46634970512241,-69.94691960513592,18.4663497051224-69.9469196051359,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,1.0,Día 1,4.0,0.0,TITULAR,9000006989,,1.0,JENIFER GÓMEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000012394,12394,CAFETERIA ANA MARIA,AV.HERMANAS MIRABAL #586 EL EDEN VILLA MELLA.,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,C&B,402,YORKIS OLIVARES,YORKIS OLIVARES,CHRISTOPHER GONZALEZ,CHRISTOPHER GONZALEZ,18.540207862854,-69.9043655395508,402 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153004748,Ultima Aprobada,Elegible,18.54015837565627,-69.90430915491318,18.5401583756563-69.9043091549132,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000012394,,1.0,JEAN LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000101000,101000,PARRILLADA FULGON,JACOBO MAGLUTA,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,C&B,402,YORKIS OLIVARES,YORKIS OLIVARES,CHRISTOPHER GONZALEZ,CHRISTOPHER GONZALEZ,18.5485095978,-69.9220123291,402 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153017644,Sin Visita,Elegible,18.5485095978,-69.9220123291,18.5485095978-69.9220123291,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000101000,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000161496,161496,COLMADO NILA,CALLE 1ERA NO 30 BARRIO SAN RAFAEL GUARAGUAO,SAUL GIL,DUARTE,DUARTE,ARENOSO,TRADICIONAL,314,JOSE LUIS FEBLES BELTRAN,JOSE LUIS FEBLES BELTRAN,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.11702,-69.82679,314 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152012010,Ultima Aprobada,Elegible,19.117105,-69.82687666666668,19.117105-69.8268766666667,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,1.0,Día 1,,,SUPLENTE,9000161496,,1.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000000810,810,COLMADO MANUELCITO,C/FEDERICO VELASQUEZ NO. 18 ENS. MARIA AUXILIADORA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,MARÍA AUXILIADORA,TRADICIONAL,313,VICTOR GABRIEL MORA CIRIACO,VICTOR GABRIEL MORA CIRIACO,DANIEL BATISTA,DANIEL BATISTA,18.49496,-69.8882,313 SANTO DOMINGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150002893,Ultima Aprobada,Elegible,18.4964551,-69.8889627,18.4964551-69.8889627,ELEGIBLE,NO,S,S1,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000000810,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000001411,1411,BODEGA LA SUERTA,C/ JUAN J.DUARTE # 14 / ENS. LA FE,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE LA FÉ,TRADICIONAL,341,LUIS OSVALDO BIDO MONTERO,LUIS OSVALDO BIDO MONTERO,RAMON CUELLO HN,RAMON CUELLO HN,18.4835778872172,-69.915864944458,341 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007905,Ultima Aprobada,Elegible,18.48372231,-69.91567527,18.48372231-69.91567527,ELEGIBLE,NO,S,S1,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000001411,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000017303,17303,COLMADO BAUTISTA,"C/16 #19,LOS CIRUELITOS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4774351119995,-70.7083358764648,320 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151001301,Ultima Aprobada,Elegible,19.477275,-70.708425,19.477275-70.708425,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017303,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000071917,71917,COLMADO LA COTORRA,PRINCIPAL,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,406,ONATI TRONCOSO,ONATI TRONCOSO,FABIEL PEÑA,FABIEL PEÑA,18.5358007219103,-69.9103105333116,406 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153012329,Sin Visita,Elegible,18.5358007219103,-69.9103105333116,18.5358007219103-69.9103105333116,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000071917,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000000184,184,BODEGA MONTE RIO,DR DEFILLO ESQ EDUARDO VICIOSO BELLA VISTA STO DGO DN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,BELLA VISTA,TRADICIONAL,418,ESFRAILYN GALVEZ BAUTISTA,ESFRAILYN GALVEZ BAUTISTA,JUAN BATISTA,JUAN BATISTA,18.4529304504395,-69.9458770751953,418 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150000530,Ultima Aprobada,Elegible,18.45284166666666,-69.945775,18.4528416666667-69.945775,ELEGIBLE,NO,S,S1,DSTRIO104,SANTO DOMINGO,DSTRIO104-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000000184,,1.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000296,296,SUPER COL MELO PIMENTEL,LIC JOSE TAPIA BREA ENS QUISQUEYA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,QUISQUEYA,TRADICIONAL,319,WANNER DE JESUS CASTILLO VICENTE,WANNER DE JESUS CASTILLO VICENTE,RAMON CUELLO HN,RAMON CUELLO HN,18.4634006500244,-69.9462661743164,319 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009400,Ultima Aprobada,Elegible,18.46342992,-69.94628549,18.46342992-69.94628549,ELEGIBLE,NO,S,S1,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000000296,,1.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000314,314,COLMADO SAN MIGUEL,DR. DEFILLO # 50. LOS PRADITOS,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LOS PRADITOS,TRADICIONAL,317,FREYMI JOSE CASTRO PEREZ,FREYMI JOSE CASTRO PEREZ,RAMON CUELLO HN,RAMON CUELLO HN,18.4727430343628,-69.9526653289795,317 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009404,Ultima Aprobada,Elegible,18.4727512,-69.9526383,18.4727512-69.9526383,ELEGIBLE,NO,S,S1,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000000314,,1.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000000566,566,S/COL. CANDY,LA GUARDIA NO. 51 VILLA CONSUELO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,VILLA CONSUELO,TRADICIONAL,314,JOSE ENMANUEL ROSARIO MERCEDES,JOSE ENMANUEL ROSARIO MERCEDES,DANIEL BATISTA,DANIEL BATISTA,18.48336,-69.9018,314 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150002076,Ultima Aprobada,Elegible,18.48339,-69.90183666666667,18.48339-69.9018366666667,ELEGIBLE,NO,S,S1,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000000566,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000003505,3505,COLMADO LOS MUCHACHOS II,MARCOS ADON VILLAS AGRICOLAS,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,VILLAS AGRÍCOLAS,TRADICIONAL,323,MIGUEL ABREU PINALES,MIGUEL ABREU PINALES,DANIEL BATISTA,DANIEL BATISTA,18.4958,-69.9053,323 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009503,Ultima Aprobada,Elegible,18.49577166666667,-69.90545333333333,18.4957716666667-69.9054533333333,ELEGIBLE,NO,S,S1,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000003505,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000005386,5386,COL EL BARATON DE LA 15,15 ESQ 14,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,27 DE FEBRERO,TRADICIONAL,394,LUIS BREA JIMENEZ,LUIS BREA JIMENEZ,DANIEL BATISTA,DANIEL BATISTA,18.5012283325195,-69.8861312866211,394 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1150012879,Ultima Aprobada,Elegible,18.501285,-69.88613666666667,18.501285-69.8861366666667,ELEGIBLE,NO,S,S1,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000005386,,3.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000008356,8356,COLMADO VANESSA,DOCTORES MALLEN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,VIEJO ARROYO HONDO,TRADICIONAL,382,FRANCISCO JAVIER GOMEZ SANTIAGO,FRANCISCO JAVIER GOMEZ SANTIAGO,MICHAEL SOSA HN,MICHAEL SOSA HN,18.48583984375,-69.9403915405273,382 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006282,Ultima Aprobada,Elegible,18.4851653,-69.94082395,18.4851653-69.94082395,ELEGIBLE,NO,S,S1,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000008356,,2.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000011655,11655,S/COLMADO. JOAQUIN,RESP. EL EDEN #8 EDEN,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,362,STARLIN FLORENTINO,STARLIN FLORENTINO,FABIEL PEÑA,FABIEL PEÑA,18.5371704101563,-69.8977251052856,362 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153003198,Ultima Aprobada,Elegible,18.53716180062687,-69.89773229234804,18.5371618006269-69.897732292348,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000011655,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000013104,13104,COLMADO JAVIER,C/M E ED. 2 AP. I B,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,316,LUIS GONZALEZ,LUIS GONZALEZ,FABIEL PEÑA,FABIEL PEÑA,18.5329202016195,-69.8649533589681,316 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153006205,Ultima Aprobada,Elegible,18.5330151,-69.86499396666666,18.5330151-69.8649939666667,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,,,SUPLENTE,9000013104,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000016901,16901,COLMADO ESTEVEZ,"C/1 # 35,ENSANCHE ORTEGA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,305,DARWIN GARCIA,DARWIN GARCIA,JUAN LUIS LA HOZ,JUAN LUIS LA HOZ,19.4350686073303,-70.694881439209,305 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151000717,Ultima Aprobada,Elegible,19.434997,-70.69492344,19.434997-70.69492344,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000016901,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTIAGO,ZONA NORTE,9000017467,17467,SUPER COLMADO TAPIA,C/ALEJANDRO LLENAS ESQ. JOSE ML GLAS  PUEBLO NUEVO,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,ESPECIALIZADO TRADICIONAL,374,JOSEPH MANUEL SANCHEZ NUÑEZ,JOSEPH MANUEL SANCHEZ NUÑEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4624237060547,-70.7084686279297,374 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151001560,Ultima Aprobada,Elegible,19.46240333333333,-70.70838,19.4624033333333-70.70838,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000017467,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTIAGO,ZONA NORTE,9000021019,21019,MINI MARKET DIONIS,"C/A #12, VILLA OLGA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,307,JUAN ESTRELLA,JUAN ESTRELLA,ALEXANDER MARTE,ALEXANDER MARTE,19.4541273117065,-70.673957824707,307 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151010056,Ultima Aprobada,Elegible,19.45411833333333,-70.67396333333333,19.4541183333333-70.6739633333333,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000021019,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000024264,24264,COLMADO NUÑEZ,C/6 #18B MELLA II,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,352,SANCHEZ SOSA EDWIN,SANCHEZ SOSA EDWIN,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4846687316895,-70.7383321126302,352 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151025513,Ultima Aprobada,Elegible,19.48470666666667,-70.73839,19.4847066666667-70.73839,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000024264,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTIAGO,ZONA NORTE,9000017117,17117,MINI MARKET YOVA,C/8 GURABO,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,315,LEOMAR JIMENEZ,LEOMAR JIMENEZ,ALEXANDER MARTE,ALEXANDER MARTE,19.4735622406006,-70.6765502929688,315 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151001043,Sin Visita,Elegible,19.4735622406006,-70.6765502929688,19.4735622406006-70.6765502929688,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000017117,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000017384,17384,COLMADO CRUZ,"C/3, #15,SAVICA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4634882609049,-70.7012004852295,303 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151001438,Sin Visita,Elegible,19.4634882609049,-70.7012004852295,19.4634882609049-70.7012004852295,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017384,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034492,34492,COL. CHARY,C/ HERCULES Ñ 6,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4205605643136,-70.1016584123884,445 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005787,Ultima Aprobada,Elegible,18.42057305,-70.10166665,18.42057305-70.10166665,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000034492,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000018209,18209,COLMADO DIAZ,C/PRINC.LA CHICHIGUA,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,380,JUNIOR REYES,JUNIOR REYES,ALEXANDER MARTE,ALEXANDER MARTE,19.5043377876282,-70.6555233001709,380 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151002879,Sin Visita,Elegible,19.5043377876282,-70.6555233001709,19.5043377876282-70.6555233001709,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000018209,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000035505,35505,COL. MI NUEVO AMBIENTE,"C/MARIA MONTES ESQ. SALCEDO NO.5, LO NOVA",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4206552505493,-70.1168565750122,446 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004378,Ultima Aprobada,Elegible,18.42064649,-70.11690228,18.42064649-70.11690228,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000035505,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTIAGO,ZONA NORTE,9000018731,18731,MINI MARKET EL PASEO,"C/11 Ñ 9,LOS JARDINES",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,325,BRIAN JOSE NUÑEZ,BRIAN JOSE NUÑEZ,JUAN LUIS LA HOZ,JUAN LUIS LA HOZ,19.4621206919352,-70.6933873494466,325 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151003843,Sin Visita,Elegible,19.4621206919352,-70.6933873494466,19.4621206919352-70.6933873494466,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000018731,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000025724,25724,SUPER COLMADO DIEGO,"C/22 ESQ. 11 S/N, LAS ANTILLAS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4939312934875,-70.7223243713379,311 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151019000,Sin Visita,Elegible,19.4939312934875,-70.7223243713379,19.4939312934875-70.7223243713379,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000025724,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000060482,60482,COLMADO SONIA II,LEA DE CASTRO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.5394490559896,-69.9412879943848,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153011625,Ultima Aprobada,Elegible,18.5394721,-69.9412933,18.5394721-69.9412933,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,,,SUPLENTE,9000060482,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000036107,36107,COL. JACOBO,CAMBITA EL MERCADO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,449,CECILIO RODRIGUEZ CORPORAN,CECILIO RODRIGUEZ CORPORAN,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4549531936646,-70.2009353637695,449 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004576,Sin Visita,Elegible,18.4549531936646,-70.2009353637695,18.4549531936646-70.2009353637695,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000036107,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000037324,37324,COL. D Y C,"C/SANCHEZ VIEJA NO.57, DOÑA ANA, S.C.",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DEL PUEBLO,TRADICIONAL,447,JUAN DE LOS SANTOS,JUAN DE LOS SANTOS,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.36912155,-70.1697464,447 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004857,Sin Visita,Elegible,18.36912155,-70.1697464,18.36912155-70.1697464,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000037324,,2.0,ARILEYSIS,Cargar
